"n","prev","mean","n_mean","prev_se","mean_se","prev_slope","mean_slope","prev_slope_se","mean_slope_se","subgroup","year"
303,0.264026402640264,NA,NA,0.0253240686560706,NA,NA,NA,NA,NA,"2",2019
1865,0.589276139410188,0.591370558375635,3152,0.011391868859101,0.00875591571348414,0.00512945499540673,-0.084253709650047,0.0178072995144689,0.0126255039151894,"3",2003
1287,0.594405594405594,0.507116848725588,3021,0.0136866811132227,0.00909600401994322,-0.152075721279874,-0.0732860029544433,0.0181544082496573,0.0128142045168254,"3",2005
1734,0.442329873125721,0.433830845771144,3015,0.0119271664279566,0.0090258821324126,-0.0200035655535116,-0.050852122366889,0.0182402733059633,0.0126501276959152,"3",2007
1281,0.422326307572209,0.382978723404255,3008,0.0138003721426656,0.00886336180321862,-0.0685336034610338,-0.0436807192748678,0.0179675291811933,0.012478030973025,"3",2009
1727,0.353792704111175,0.339298004129387,2906,0.0115057304679439,0.0087830561030325,-0.0357265463503612,-0.0461417222090606,0.0177862689904375,0.0121530074648447,"3",2011
1179,0.318066157760814,0.293156281920327,2937,0.0135635368174833,0.00839961403467772,-0.0416156458154218,-0.039526377688013,0.017255426705505,0.0113593194647865,"3",2013
1758,0.276450511945392,0.253629904232314,3237,0.0106667811353675,0.00764726243642281,-0.0499461170839997,-0.00400248247374455,0.0152393812782463,0.0113256162767201,"3",2015
1479,0.226504394861393,0.249627421758569,2684,0.0108838652120436,0.00835397876918436,0.0515039038937939,NA,0.0168828574092534,NA,"3",2017
1205,0.278008298755187,NA,NA,0.0129062911925637,NA,NA,NA,NA,NA,"3",2019
546,0.393772893772894,0.349738219895288,955,0.0209095296071688,0.0154317072594759,-0.10281934854062,-0.0238498950221915,0.0306856379904302,0.0214748264783835,"4",2003
409,0.290953545232274,0.325888324873096,985,0.0224588501594953,0.0149342084937409,0.0597408992121706,-0.0248883248730964,0.02999543433315,0.0208189717165503,"4",2005
576,0.350694444444444,0.301,1000,0.0198828099208248,0.0145051370210695,-0.117203878406709,0.0120081300813008,0.0285907608475333,0.0207106139225542,"4",2007
424,0.233490566037736,0.313008130081301,984,0.020545205657116,0.0147827781235157,0.13972371967655,-0.00718288736285422,0.028979809748995,0.0206068752914388,"4",2009
560,0.373214285714286,0.305825242718447,1030,0.0204382948798267,0.014356628442215,-0.147682370820669,-0.12669138445073,0.0280954869597497,0.0187307776480447,"4",2011
470,0.225531914893617,0.179133858267717,1016,0.0192777719125088,0.0120303470886203,-0.0863377756994778,-0.0269817061155644,0.0243121666544712,0.0165487237219687,"4",2013
546,0.139194139194139,0.152152152152152,999,0.0148138096897479,0.0113635824348387,0.0285762802319094,0.00127548658560628,0.0229710386597624,0.0164458749783841,"4",2015
453,0.167770419426049,0.153427638737758,919,0.0175561857925983,0.0118884733271883,-0.028285440885276,NA,0.0237863920716549,NA,"4",2017
466,0.139484978540773,NA,NA,0.0160490743721331,NA,NA,NA,NA,NA,"4",2019
324,0.320987654320988,0.284013605442177,588,0.0259364477382566,0.0185965890628351,-0.082351290684624,-0.0943863769170553,0.0368905871219058,0.024390388570858,"5",2003
264,0.238636363636364,0.189627228525122,617,0.0262338730827076,0.0157815693093394,-0.0856618593870719,-0.0557810746789677,0.0324850624862475,0.0206739901756664,"5",2005
353,0.152974504249292,0.133846153846154,650,0.0191588931782552,0.0133549968146035,-0.0418633931381807,-0.0419826367857864,0.0264500799665309,0.0169657613180594,"5",2007
297,0.111111111111111,0.0918635170603675,762,0.0182357764413826,0.0104633224734446,-0.0315412186379928,-0.0379788052809188,0.0221369768948608,0.0131669005306549,"5",2009
465,0.0795698924731183,0.0538847117794486,798,0.0125499881921664,0.00799288135786277,-0.0615518744551003,-0.019401953158759,0.0145132850863632,0.0102414961557146,"5",2011
333,0.018018018018018,0.0344827586206897,812,0.00728925513166714,0.00640328752334662,0.027911000771126,0.0026247580301191,0.0120255787027025,0.00866018518467301,"5",2013
479,0.0459290187891441,0.0371075166508088,1051,0.00956458586455033,0.00583067031533968,-0.0162087390688643,-0.00543330850601238,0.0119119944453186,0.00785832263218554,"5",2015
572,0.0297202797202797,0.0316742081447964,1105,0.00710030343752604,0.00526844552646568,0.00405082722155893,NA,0.0105657457366737,NA,"5",2017
533,0.0337711069418387,NA,NA,0.00782436413180617,NA,NA,NA,NA,NA,"5",2019
2001,0.587706146926537,0.588217967599411,3395,0.0110042386952038,0.00844661987963554,0.00124650730588793,-0.083735741942533,0.0171684924342249,0.0121909363786259,"6",2003
1394,0.588952654232425,0.504482225656878,3235,0.0131781585664697,0.00879053709375311,-0.148431198501843,-0.0741620749977442,0.0175367616507493,0.0124184499240392,"6",2005
1841,0.440521455730581,0.430320150659134,3186,0.0115703995606104,0.00877179321001241,-0.0241645784071611,-0.0489642184557439,0.0177354486013671,0.0122879797211964,"6",2007
1345,0.41635687732342,0.38135593220339,3186,0.0134414281644311,0.00860523616813122,-0.0605719778122848,-0.0393870202862914,0.01746913380063,0.0121211080448318,"6",2009
1841,0.355784899511135,0.341968911917098,3088,0.0111578960671244,0.00853646125307044,-0.0342131272577271,-0.0498196197678063,0.0173046011239877,0.0118071385418699,"6",2011
1247,0.321571772253408,0.292149292149292,3108,0.0132268883497051,0.00815704295818879,-0.0491375970787709,-0.0396682647120475,0.0167767657492697,0.0110284263427744,"6",2013
1861,0.272434175174637,0.252481027437245,3426,0.0103203339863738,0.00742218551211591,-0.0436801815644137,-0.00525495254126679,0.014806799415708,0.0109370527597762,"6",2015
1565,0.228753993610224,0.247226074895978,2884,0.0106175333927757,0.00803307446086894,0.0403892967612699,NA,0.0161822146087932,NA,"6",2017
1319,0.269143290371494,NA,NA,0.0122119635725927,NA,NA,NA,NA,NA,"6",2019
421,0.693586698337292,0.650773195876289,776,0.0224679338790955,0.0171134571831452,-0.0935866983372922,-0.0712277413308341,0.0343637074662146,0.0238698765899564,"7",2003
355,0.6,0.579545454545455,880,0.0260010834010464,0.0166403302749797,-0.0342857142857143,-0.0451704545454545,0.0338233847006096,0.0231535393120799,"7",2005
525,0.565714285714286,0.534375,960,0.0216324990368025,0.0160992481506319,-0.0691625615763547,-0.0752310311284047,0.0322900963691349,0.022377504378779,"7",2007
435,0.496551724137931,0.459143968871595,1028,0.023972594956549,0.0155424229516073,-0.0648485200907135,-0.08046376582591,0.0314389028690477,0.0219187450640602,"7",2009
593,0.431703204047218,0.378680203045685,985,0.0203400910681014,0.0154552409873354,-0.133233816292115,-0.147524424151213,0.0307874286792445,0.021497309229295,"7",2011
392,0.298469387755102,0.231155778894472,796,0.0231116087718036,0.0149422163725238,-0.132627803596686,-0.000997048735742218,0.0296068848600384,0.0205951604529012,"7",2013
404,0.165841584158416,0.23015873015873,882,0.0185046256675098,0.0141735953080871,0.118677244293467,0.0506105006105006,0.0277181414428344,0.0214426096559642,"7",2015
478,0.284518828451883,0.280769230769231,780,0.0206367195539968,0.0160902052473119,-0.00968439136579013,NA,0.032951623976434,NA,"7",2017
302,0.274834437086093,NA,NA,0.0256892064636879,NA,NA,NA,NA,NA,"7",2019
1309,0.368220015278839,0.332510288065844,2430,0.0133311251056617,0.00955700239684267,-0.0774082400781251,-0.0852299533378101,0.0190183527887221,0.0130083094683866,"8",2003
1121,0.290811775200714,0.247280334728033,2390,0.0135638802049226,0.00882495441416332,-0.0819859280769942,-0.070856599164513,0.0177249533280636,0.0116509474260738,"8",2005
1269,0.208825847123719,0.176423735563521,2511,0.0114103078077913,0.00760688868809554,-0.0655086168499674,-0.0392921049151904,0.0151343884935609,0.0102156001760403,"8",2007
1242,0.143317230273752,0.13713163064833,2545,0.00994256459900991,0.0068186312001485,-0.0120816201432839,-0.041546547064961,0.0136511845657762,0.00914048217646275,"8",2009
1303,0.131235610130468,0.095585083583369,2333,0.00935415678954556,0.00608725578356904,-0.0807501732372643,-0.0389080649498287,0.0115775944596218,0.00760326419192754,"8",2011
1030,0.0504854368932039,0.0566770186335404,2576,0.00682205571862795,0.00455575936564398,0.0103166329644934,-0.00015807194118328,0.00913661955567335,0.00615459812383971,"8",2013
1546,0.0608020698576973,0.0565189466923571,3114,0.0060776124158298,0.00413813178479352,-0.00850615149035034,0.00191812108081026,0.0082792021687135,0.00601246901528461,"8",2015
1568,0.0522959183673469,0.0584370677731674,2892,0.00562208287677991,0.00436184009237375,0.0134140514211727,NA,0.00883043170377171,NA,"8",2017
1324,0.0657099697885196,NA,NA,0.00680945726189648,NA,NA,NA,NA,NA,"8",2019
543,0.394106813996317,0.349789915966387,952,0.0209703216206359,0.0154565306237498,-0.103153268764043,-0.0242558366174547,0.0307270945479649,0.0215003041851391,"9",2003
409,0.290953545232274,0.325534079348932,983,0.0224588501594953,0.0149451912376722,0.0592206707956007,-0.0246313712245587,0.0300138703718415,0.0208411129559513,"9",2005
574,0.350174216027875,0.300902708124373,997,0.0199106118492386,0.0145256066349095,-0.116131662836385,0.0124238432489738,0.0286396693279794,0.0207332372687424,"9",2007
423,0.234042553191489,0.313326551373347,983,0.0205863594402935,0.014794386757478,0.139171732522796,-0.00660795351550858,0.029009000199933,0.0206379693250296,"9",2009
560,0.373214285714286,0.306718597857838,1027,0.0204382948798267,0.0143892980485854,-0.146233557662894,-0.126163042302283,0.0281681072149252,0.01881044649266,"9",2011
467,0.226980728051392,0.180555555555556,1008,0.0193834559992993,0.0121153208344725,-0.0865001365541645,-0.0278760813391754,0.0244726045927322,0.0166609823226289,"9",2013
541,0.140480591497227,0.15267947421638,989,0.0149395451428565,0.0114371033497451,0.0269301227884869,0.00116667962977368,0.0231152726208131,0.016548702278151,"9",2015
448,0.167410714285714,0.153846153846154,910,0.0176387590056405,0.011960443723296,-0.0267180735930736,NA,0.0239334552767303,NA,"9",2017
462,0.140692640692641,NA,NA,0.0161766641253437,NA,NA,NA,NA,NA,"9",2019
413,0.656174334140436,0.615789473684211,760,0.0233724231325955,0.0176438746559138,-0.0884509912009546,-0.0532894736842106,0.0354049970997604,0.0245257254070399,"10",2003
347,0.567723342939481,0.5625,848,0.0265940530296711,0.0170354011948039,-0.00884110741053912,-0.0502777777777778,0.0346312757203693,0.0238289045247592,"10",2005
501,0.558882235528942,0.512222222222222,900,0.0221829123758644,0.0166616864987362,-0.10524815031591,-0.089106644332775,0.0333655518831575,0.0228676006487593,"10",2007
399,0.453634085213033,0.423115577889447,995,0.0249234518273934,0.0156625464867298,-0.0509495214546433,-0.0680049351075716,0.0320117444539897,0.0220596794027461,"10",2009
596,0.402684563758389,0.355110642781876,949,0.0200891346751208,0.0155342876535414,-0.127897028347624,-0.141704350032218,0.0311143705805376,0.0217013887127294,"10",2011
353,0.274787535410765,0.213406292749658,731,0.0237598553158028,0.0151537513229566,-0.118702879326109,0.00907614284753169,0.030215927075275,0.0207892654488479,"10",2013
378,0.156084656084656,0.22248243559719,854,0.0186673920082708,0.0142322654115447,0.119125427948957,0.0503635174054212,0.027704243042201,0.0214841003523965,"10",2015
476,0.275210084033613,0.272845953002611,766,0.0204707976921001,0.0160937624316749,-0.00624456679223417,NA,0.0331219585273938,NA,"10",2017
290,0.268965517241379,NA,NA,0.0260386362649718,NA,NA,NA,NA,NA,"10",2019
1623,0.361059765865681,0.333557498318763,2974,0.0119223099022995,0.00864562142842775,-0.0605416311506549,-0.0816222414573974,0.0172550020852271,0.0118768932076686,"11",2003
1351,0.300518134715026,0.251935256861365,2842,0.0124737173109992,0.00814332993207786,-0.0926039831389025,-0.073064963974336,0.0163109446303847,0.0108409278251379,"11",2005
1491,0.207914151576123,0.178870292887029,2868,0.0105096760740165,0.00715624857919112,-0.0604922198404662,-0.0414039856094013,0.014203185987031,0.0095478335807674,"11",2007
1377,0.147421931735657,0.137466307277628,2968,0.00955391024667079,0.00632054051160616,-0.0185721517230865,-0.0401148398474205,0.0127211929409436,0.00844986720022954,"11",2009
1591,0.128849780012571,0.0973514674302076,2794,0.00839949693965494,0.00560812119543259,-0.0731556819244577,-0.0374404780430114,0.0106896745877946,0.00712268634054866,"11",2011
1203,0.055694098088113,0.0599109893871962,2921,0.00661192815702574,0.00439108612568442,0.00716969702248067,7.16243479530615e-05,0.0088322474020988,0.0059682738512036,"11",2013
1718,0.0628637951105937,0.0599826137351492,3451,0.00585585179271225,0.00404211026566352,-0.00573742465473682,0.00181862850087561,0.00808528015133291,0.00586049833277955,"11",2015
1733,0.0571263704558569,0.0618012422360248,3220,0.00557501165086914,0.00424344026807607,0.0101231251729259,NA,0.00855945948529057,NA,"11",2017
1487,0.0672494956287828,NA,NA,0.00649488966596078,NA,NA,NA,NA,NA,"11",2019
485,0.311340206185567,0.275599128540305,918,0.0210256339472145,0.0147471148128362,-0.0757743863241351,0.00112296172097764,0.0292908496799093,0.0213349863176233,"12",2003
433,0.235565819861432,0.276722090261283,842,0.0203930525446482,0.015417660194407,0.0847275786715754,0.0117150126612078,0.0307922712635565,0.022326967929503,"12",2005
409,0.320293398533007,0.28843710292249,787,0.0230713540452152,0.0161489705880856,-0.0663251445647534,-0.0207300200893572,0.0321485066194703,0.0222740070187389,"12",2007
378,0.253968253968254,0.267707082833133,833,0.0223883697571409,0.0153408649565784,0.0251526251526252,-0.0250341637241063,0.0307158621237969,0.0212319744064015,"12",2009
455,0.279120879120879,0.242672919109027,853,0.0210291484759997,0.0146783718299447,-0.078115853995251,-0.082220941707897,0.0290817418882271,0.0191746201422559,"12",2011
398,0.201005025125628,0.16045197740113,885,0.0200878726008461,0.012337400780622,-0.0736949635239854,-0.0274422686632659,0.0251328187849424,0.016253332082026,"12",2013
487,0.127310061601643,0.133009708737864,1030,0.0151041701012975,0.0105810843370103,0.0108114853596833,-0.000396742136685307,0.021151118482505,0.0149984079594161,"12",2015
543,0.138121546961326,0.132612966601179,1018,0.0148065478289856,0.0106298116432113,-0.0118057574876418,NA,0.0212501984458371,NA,"12",2017
475,0.126315789473684,NA,NA,0.0152426072368023,NA,NA,NA,NA,NA,"12",2019
1468,0.592643051771117,0.598309445056964,2721,0.0128239298877009,0.00939819536291942,0.01230507273008,-0.0474718914924922,0.0188463295204902,0.0135907772017988,"13",2003
1253,0.604948124501197,0.550837553564472,2567,0.0138105379558594,0.00981749198468395,-0.105709159508808,-0.0710552829579403,0.0195189464306072,0.0139077261037589,"13",2005
1314,0.49923896499239,0.479782270606532,2572,0.0137934154990953,0.0098509743938274,-0.0397795055329301,-0.0418458858121176,0.0196895907545571,0.0138752281240528,"13",2007
1258,0.459459459459459,0.437936384794414,2578,0.0140506822948658,0.009771400052534,-0.0420352170352171,-0.0318626320829175,0.0195358615960581,0.0141461208902154,"13",2009
1320,0.417424242424242,0.406073752711497,2305,0.0135730694888475,0.0102290017721147,-0.0265612982618059,-0.0416560475116687,0.0206383875526544,0.0142887109569319,"13",2011
985,0.390862944162437,0.364417705199828,2327,0.0155471806262253,0.00997671206143685,-0.045855492597608,-0.058213031549546,0.0202510069601014,0.0136061899969866,"13",2013
1342,0.345007451564829,0.306204673650282,2482,0.0129764578168929,0.00925168215392633,-0.0844811357753549,0.000874557479581983,0.018367954457604,0.0136143517616835,"13",2015
1140,0.260526315789474,0.307079231129864,2133,0.01299974205448,0.00998784016760255,0.0999973498701436,NA,0.0200290999925907,NA,"13",2017
993,0.360523665659617,NA,NA,0.0152371766751646,NA,NA,NA,NA,NA,"13",2019
435,0.685057471264368,0.645363408521303,798,0.0222707339699765,0.0169352844374187,-0.087261328013679,-0.074092690289259,0.0340344455276553,0.023610045083303,"14",2003
363,0.597796143250689,0.571270718232044,905,0.0257363146315371,0.016450847086376,-0.0442906081953381,-0.0455391339737193,0.0334414489298857,0.022852410730333,"14",2005
542,0.553505535055351,0.525731584258325,991,0.0213535153011555,0.0158619767471937,-0.0613006352780677,-0.0742706983016802,0.0318218503207796,0.0220229081618273,"14",2007
449,0.492204899777283,0.451460885956645,1061,0.0235935911238925,0.0152776365179881,-0.0706362723263025,-0.0827293225348158,0.0309047380819252,0.0215007873024283,"14",2009
612,0.42156862745098,0.368731563421829,1017,0.0199610945038336,0.0151287037464714,-0.132679738562092,-0.142570194228675,0.0300946015728582,0.0210435090115735,"14",2011
405,0.288888888888889,0.226161369193154,818,0.022521983705662,0.014627084277862,-0.124239978477267,-0.00213539516718,0.0289873339409045,0.020052140105568,"14",2013
413,0.164648910411622,0.224025974025974,924,0.0182489939164714,0.0137162942641828,0.107366745165677,0.042958531337554,0.026842999056245,0.020527910426575,"14",2015
511,0.272015655577299,0.266984505363528,839,0.0196855484904576,0.0152727986348224,-0.0128693141138848,NA,0.0311906188954656,NA,"14",2017
328,0.259146341463415,NA,NA,0.0241936745392679,NA,NA,NA,NA,NA,"14",2019
524,0.391221374045802,0.345905172413793,928,0.0213194178475365,0.0156143855019197,-0.104092661174514,-0.0261559561128527,0.031002671410317,0.0217046504387725,"15",2003
404,0.287128712871287,0.31974921630094,957,0.0225088439778286,0.0150759018326183,0.0564517572914615,-0.0255105331733684,0.0302404261695089,0.0209982651080302,"15",2005
553,0.343580470162749,0.294238683127572,972,0.0201949329708045,0.0146165769412806,-0.11446352505535,0.0131341102265298,0.0287987572941241,0.0208499121783688,"15",2007
419,0.229116945107399,0.307372793354102,963,0.0205312713681004,0.0148685747926731,0.138530113716131,-0.00886533066753464,0.029135734184917,0.0207227768158454,"15",2009
544,0.367647058823529,0.298507462686567,1005,0.0206726365639113,0.0144346445260708,-0.150727319127217,-0.127164777315826,0.0282104563344078,0.0187250599451489,"15",2011
461,0.216919739696312,0.171342685370741,998,0.0191956230451623,0.0119276530531113,-0.0847037247987332,-0.0270233404372717,0.0241273921259622,0.0163910751016018,"15",2013
537,0.132216014897579,0.14431934493347,977,0.0146170827016876,0.0112427058856378,0.0268748941933299,0.00345843284430797,0.0227531715415199,0.0163196574800896,"15",2015
440,0.159090909090909,0.147777777777778,900,0.0174369638552661,0.0118293188576726,-0.0221343873517787,NA,0.0236855018394387,NA,"15",2017
460,0.13695652173913,NA,NA,0.0160298249802109,NA,NA,NA,NA,NA,"15",2019
446,0.304932735426009,0.270780856423174,794,0.021799574310425,0.0157698571084695,-0.0779212411731354,-0.0843185320298149,0.0312964292742279,0.0210338515054683,"16",2003
348,0.227011494252874,0.186462324393359,783,0.0224554012478292,0.0139188546918397,-0.0729885057471264,-0.0566246215219481,0.0283511033732839,0.0182970775671608,"16",2005
435,0.154022988505747,0.129837702871411,801,0.0173072244245466,0.0118763854588065,-0.0529300923308837,-0.0402150613619768,0.023405709501652,0.0154033650148639,"16",2007
366,0.101092896174863,0.089622641509434,848,0.0157571323531315,0.00980893073759739,-0.020180033104324,-0.0357852990122976,0.0200642335575501,0.0124323914931988,"16",2009
482,0.0809128630705394,0.0538373424971363,873,0.012421201562563,0.0076386671628747,-0.0604525050142734,-0.0218785796105384,0.0143368013990645,0.00949965595176142,"16",2011
391,0.020460358056266,0.0319587628865979,970,0.00715944314164185,0.00564749742599816,0.0192633034290535,0.000503628245626928,0.0108231072539047,0.00753408686831305,"16",2013
579,0.0397236614853195,0.0324623911322249,1263,0.0081167742688288,0.00498680636907343,-0.0134078720116353,-0.0034547575444386,0.0101657731472,0.00680948946368844,"16",2015
684,0.0263157894736842,0.0290076335877863,1310,0.00612053258705579,0.00463690726599666,0.00563309231545317,NA,0.00932024198983855,NA,"16",2017
626,0.0319488817891374,NA,NA,0.00702893957862335,NA,NA,NA,NA,NA,"16",2019
663,0.619909502262443,0.592093441150045,1113,0.0188517160089316,0.0147308527129499,-0.0687983911513323,0.004009304642692,0.0300855038085942,0.0207425278401613,"17",2003
450,0.551111111111111,0.596102745792737,1129,0.0234467554884578,0.0146032338729901,0.0748093601701849,-0.00767022274160534,0.0299096459132032,0.0204023287144685,"17",2005
679,0.625920471281296,0.588432523051132,1193,0.0185697758661129,0.0142478271123699,-0.0870099654447202,-0.0100243276216596,0.0287797206371125,0.0198786683653987,"17",2007
514,0.538910505836576,0.578408195429472,1269,0.0219871722654954,0.0138622104499074,0.0663875074084572,-0.0192852510285323,0.0282820776165331,0.0196263833934914,"17",2009
755,0.605298013245033,0.55912294440094,1277,0.0177887652768547,0.0138936692975899,-0.112960848494075,-0.138427439735969,0.0282002639092265,0.0199935939253495,"17",2011
522,0.492337164750958,0.42069550466497,1179,0.0218818352629525,0.0143774041989846,-0.128562431113211,-0.0562575913659255,0.0288285738995461,0.0194137988534875,"17",2013
657,0.363774733637747,0.364437913299045,1361,0.0187689093611375,0.0130455292887139,0.00128208454407086,-0.00687240188737959,0.0261059303101366,0.0190883132113153,"17",2015
704,0.365056818181818,0.357565511411665,1183,0.018145182246291,0.0139347718614473,-0.018501494591004,NA,0.0283198385816947,NA,"17",2017
479,0.346555323590814,NA,NA,0.021743174067788,NA,NA,NA,NA,NA,"17",2019
835,0.384431137724551,0.339727722772277,1616,0.0168346604984666,0.011781656249456,-0.0924977190305688,-0.0828587131876127,0.0234110467521547,0.0161486889057007,"18",2003
781,0.291933418693982,0.256869009584665,1565,0.0162687220128976,0.0110441264658076,-0.069994643183778,-0.0783864225199879,0.0220211015199366,0.0145999450955427,"18",2005
784,0.221938775510204,0.178482587064677,1608,0.0148410780005501,0.00954911867138062,-0.084802853180107,-0.0493746058440193,0.0190751554098169,0.0125367882980744,"18",2007
824,0.137135922330097,0.129107981220657,1704,0.0119834868752903,0.00812313938269092,-0.015545013239188,-0.0431704812206573,0.0162780541989954,0.0104795206087062,"18",2009
880,0.121590909090909,0.0859375,1792,0.0110168548513256,0.00662079744122058,-0.0700558213716108,-0.0304992740232313,0.0132274989877093,0.00845474445401254,"18",2011
912,0.0515350877192982,0.0554382259767687,1894,0.00732090422384242,0.00525811230623527,0.00752804873691357,-0.00311548759046067,0.0104970949102619,0.00720379918816124,"18",2013
982,0.0590631364562118,0.0523227383863081,2045,0.00752285603347382,0.00492412202512993,-0.0129671816114329,0.00454201571205259,0.00989739755767636,0.00719179769394772,"18",2015
1063,0.0460959548447789,0.0568647540983607,1952,0.00643157177634865,0.00524165778664556,0.0236453274949286,NA,0.0106931337140789,NA,"18",2017
889,0.0697412823397075,NA,NA,0.00854271579258298,NA,NA,NA,NA,NA,"18",2019
546,0.287545787545788,0.255178907721281,1062,0.0193702694856292,0.0133778435305798,-0.066615554987648,-0.00162921198091548,0.0266227976965956,0.0192591858248082,"19",2003
516,0.22093023255814,0.253549695740365,986,0.0182637897832831,0.0138545855623983,0.06843146956952,0.00919974993590983,0.0277683248131324,0.0201670039765661,"19",2005
470,0.28936170212766,0.262749445676275,902,0.0209168316357824,0.0146546411858161,-0.0555654058313632,-0.020357000765467,0.0291921146708116,0.0201854779845677,"19",2007
432,0.233796296296296,0.242392444910808,953,0.0203633423895525,0.0138814629337275,0.0157238572545674,-0.0253142556103964,0.0278224657957065,0.0191714916589686,"19",2009
521,0.249520153550864,0.217078189300412,972,0.0189584780422668,0.0132231266820465,-0.0699192666329036,-0.0674880253659853,0.0261940812944308,0.0174697513792858,"19",2011
451,0.17960088691796,0.149590163934426,976,0.0180750105167366,0.0114167041655904,-0.0557913631084363,-0.0235775626743002,0.0230940676094288,0.0151483045265672,"19",2013
525,0.123809523809524,0.126012601260126,1111,0.0143746288149896,0.00995640477406412,0.00417682431334307,-0.00345487479476189,0.0199269568738705,0.0139511233106166,"19",2015
586,0.127986348122867,0.122557726465364,1126,0.0138004947985341,0.00977260689903283,-0.0113196814562002,NA,0.0195268348198971,NA,"19",2017
540,0.116666666666667,NA,NA,0.0138146162233765,NA,NA,NA,NA,NA,"19",2019
2057,0.615459406903257,0.617487895186557,3511,0.010726391819118,0.00820203089946107,0.00489822720953514,-0.0706037950118332,0.0166442820553269,0.011808243059984,"20",2003
1454,0.620357634112792,0.546884100174723,3434,0.0127270045053828,0.00849478035548571,-0.127428341183499,-0.0621946863514513,0.016976867201988,0.0120416146878823,"20",2005
1980,0.492929292929293,0.484689413823272,3429,0.0112355407664206,0.00853458792230051,-0.0194993412384717,-0.0463091321331312,0.0172708699091874,0.0120449930821711,"20",2007
1449,0.473429951690821,0.438380281690141,3408,0.0131166143156752,0.00849956865647146,-0.0609746173365588,-0.0366348709167433,0.0171973680173696,0.0120237554424725,"20",2009
1959,0.412455334354262,0.401745410773398,3323,0.0111222252997622,0.00850458861993429,-0.0260916979906261,-0.0563722764450393,0.0172488022977331,0.0118244551148138,"20",2011
1364,0.386363636363636,0.345373134328358,3350,0.0131839783482685,0.00821521218033531,-0.0691430925569898,-0.052098602906087,0.0168189338257236,0.0111632821295884,"20",2013
1986,0.317220543806647,0.293274531422271,3628,0.0104431436812129,0.00755838320918286,-0.0529087289467196,-0.00588744544033748,0.0150825250739069,0.0112091763040642,"20",2015
1642,0.264311814859927,0.287387085981934,2989,0.010882247592229,0.00827746801133882,0.0512041465357672,NA,0.0166959321748989,NA,"20",2017
1347,0.315515961395694,NA,NA,0.0126621814285789,NA,NA,NA,NA,NA,"20",2019
4500,0.554888888888889,0.532030670294336,8086,0.00740851176952779,0.00554894169328446,-0.0515425419842598,-0.0580407713044369,0.0111623691231953,0.0078911970329683,"50",2003
